symbol,entry_date,exit_date,entry_price,exit_price,direction,pnl,reason,equity,win
PLTR,2026-01-20T14:00:00+00:00,2026-01-27T14:00:00+00:00,167.405,167.485,SHORT,-1.1984418896713798,TIME_EXIT,100594.27969000945,False
SOUN,2026-01-20T14:00:00+00:00,2026-01-27T14:00:00+00:00,10.58,9.66,SHORT,218.0708310221804,TIME_EXIT,100812.35052103164,True
GOOGL,2026-01-20T14:00:00+00:00,2026-01-26T16:00:00+00:00,323.66,335.12478999999996,SHORT,-88.8326245199897,HARD_STOP,100723.51789651165,False
AAPL,2026-01-20T14:00:00+00:00,2026-01-21T19:00:00+00:00,252.59,246.635,SHORT,59.1236220178016,HARD_STOP,100782.64151852945,True
AMZN,2026-01-20T14:00:00+00:00,2026-01-27T14:00:00+00:00,233.4,238.78,SHORT,-57.80652234508263,TIME_EXIT,100724.83499618436,False
TSLA,2026-01-20T14:00:00+00:00,2026-01-22T18:00:00+00:00,424.77,447.552105,SHORT,-134.50407173887658,HARD_STOP,100590.33092444549,False
XBI,2026-01-20T14:00:00+00:00,2026-01-21T14:00:00+00:00,123.44,125.92079499999998,SHORT,-50.39998228552473,HARD_STOP,100539.93094215996,False
IBB,2026-01-20T14:00:00+00:00,2026-01-21T15:00:00+00:00,167.96,173.12294999999997,SHORT,-77.08812315907676,HARD_STOP,100462.84281900089,False
XOM,2026-01-20T14:00:00+00:00,2026-01-23T20:00:00+00:00,131.455,134.98999999999995,LONG,67.43847292327442,HARD_STOP,100530.28129192416,True
XLF,2026-01-20T14:00:00+00:00,2026-01-27T14:00:00+00:00,53.74,53.085,SHORT,30.566031534696236,TIME_EXIT,100560.84732345885,True
VTI,2026-01-21T09:30:00+00:00,2026-01-27T15:00:00+00:00,334.98,343.29795499999994,SHORT,-62.426159979580426,HARD_STOP,100498.42116347926,False
VGIT,2026-01-21T09:30:00+00:00,2026-01-28T09:30:00+00:00,59.675,59.83,SHORT,-6.529925150873997,TIME_EXIT,100491.89123832839,False
NVDA,2026-01-21T09:30:00+00:00,2026-01-23T14:00:00+00:00,178.79,188.59840999999997,SHORT,-137.9190699278323,HARD_STOP,100353.97216840056,False
SOUN,2026-01-21T09:30:00+00:00,2026-01-28T09:30:00+00:00,10.44,9.98,SHORT,110.77104829691321,TIME_EXIT,100464.74321669748,True
AAPL,2026-01-21T09:30:00+00:00,2026-01-27T13:00:00+00:00,246.725,259.14888999999994,SHORT,-126.59407290033865,HARD_STOP,100338.14914379714,False
TSLA,2026-01-21T09:30:00+00:00,2026-01-22T17:00:00+00:00,419.34,441.26081999999997,SHORT,-131.41938720519275,HARD_STOP,100206.72975659194,False
GOLD,2026-01-21T14:00:00+00:00,2026-01-28T14:00:00+00:00,445.95,485.96,LONG,224.76013328631268,TIME_EXIT,100431.48988987826,True
GLD,2026-01-21T14:00:00+00:00,2026-01-28T14:00:00+00:00,445.95,485.96,LONG,224.76013328631268,TIME_EXIT,100656.25002316457,True
UNG,2026-01-21T14:00:00+00:00,2026-01-28T14:00:00+00:00,13.615,14.54,LONG,170.20056008969425,TIME_EXIT,100826.45058325426,True
AMD,2026-01-21T14:00:00+00:00,2026-01-23T17:00:00+00:00,245.48,258.72500000000014,LONG,135.16764457655154,HARD_STOP,100961.61822783081,True
ARM,2026-01-21T14:00:00+00:00,2026-01-28T14:00:00+00:00,115.73,111.61,LONG,-89.18424924331623,TIME_EXIT,100872.43397858749,False
UNH,2026-01-21T14:00:00+00:00,2026-01-26T21:00:00+00:00,345.41,328.41126,LONG,-123.287408107942,HARD_STOP,100749.14657047956,False
XLE,2026-01-21T14:00:00+00:00,2026-01-28T14:00:00+00:00,48.725,50.015,LONG,66.32461846382938,TIME_EXIT,100815.47118894338,True
XOM,2026-01-21T14:00:00+00:00,2026-01-26T17:00:00+00:00,132.67,134.90750000000003,LONG,42.25004858490588,HARD_STOP,100857.72123752828,True
UNH,2026-01-22T09:30:00+00:00,2026-01-26T21:00:00+00:00,347.785,328.41126,LONG,-140.45971420909115,HARD_STOP,100717.26152331919,False
IBB,2026-01-22T09:30:00+00:00,2026-01-29T09:30:00+00:00,175.14,173.98,LONG,-16.70020506959184,TIME_EXIT,100700.5613182496,False
IWM,2026-01-22T14:00:00+00:00,2026-01-29T14:00:00+00:00,270.31,263.01,LONG,-67.98805978535968,TIME_EXIT,100632.57325846424,False
UNG,2026-01-22T14:00:00+00:00,2026-01-29T14:00:00+00:00,14.26,14.895,LONG,112.1052882838157,TIME_EXIT,100744.67854674805,True
ARM,2026-01-22T14:00:00+00:00,2026-01-29T14:00:00+00:00,121.03,107.87,LONG,-273.7377895869134,TIME_EXIT,100470.94075716114,False
META,2026-01-22T14:00:00+00:00,2026-01-27T13:00:00+00:00,630.175,674.0749999999998,LONG,175.37805537632994,HARD_STOP,100646.31881253747,True
JNJ,2026-01-22T14:00:00+00:00,2026-01-29T14:00:00+00:00,219.97,228.22,LONG,94.41965164290129,TIME_EXIT,100740.73846418038,True
XBI,2026-01-22T14:00:00+00:00,2026-01-29T14:00:00+00:00,130.25,126.815,LONG,-66.39278850828941,TIME_EXIT,100674.34567567208,False
IBB,2026-01-22T14:00:00+00:00,2026-01-29T14:00:00+00:00,177.22,174.41,LONG,-39.91769796076649,TIME_EXIT,100634.42797771131,False
GOLD,2026-01-23T14:00:00+00:00,2026-01-29T15:00:00+00:00,454.4,498.09000000000003,LONG,241.89690571887175,HARD_STOP,100876.32488343018,True
SILVER,2026-01-23T14:00:00+00:00,2026-01-26T21:00:00+00:00,89.97,99.23999999999995,LONG,259.22005872884824,HARD_STOP,101135.54494215903,True
GLD,2026-01-23T14:00:00+00:00,2026-01-29T15:00:00+00:00,454.4,498.09000000000003,LONG,241.89690571887175,HARD_STOP,101377.4418478779,True
SLV,2026-01-23T14:00:00+00:00,2026-01-26T21:00:00+00:00,89.97,99.23999999999995,LONG,259.22005872884824,HARD_STOP,101636.66190660675,True
NVDA,2026-01-23T14:00:00+00:00,2026-01-30T14:00:00+00:00,187.8,191.62,LONG,51.174589307089526,TIME_EXIT,101687.83649591384,True
AMD,2026-01-23T14:00:00+00:00,2026-01-29T15:00:00+00:00,263.77,244.0557,LONG,-188.0366705350299,HARD_STOP,101499.79982537881,False
XLE,2026-01-23T14:00:00+00:00,2026-01-29T18:00:00+00:00,49.69,50.7625,LONG,54.301883681875566,HARD_STOP,101554.10170906069,True
XOM,2026-01-23T14:00:00+00:00,2026-01-29T18:00:00+00:00,135.655,139.77499999999995,LONG,76.40961322254347,HARD_STOP,101630.51132228323,True
VNQ,2026-01-23T14:00:00+00:00,2026-01-30T14:00:00+00:00,90.25,90.03,SHORT,6.132846026342483,TIME_EXIT,101636.64416830958,True
SILVER,2026-01-26T09:30:00+00:00,2026-01-26T21:00:00+00:00,93.57,99.23999999999995,LONG,153.97022882182088,HARD_STOP,101790.6143971314,True
IWM,2026-01-26T09:30:00+00:00,2026-02-02T09:30:00+00:00,263.95,259.47,SHORT,43.12674425781619,TIME_EXIT,101833.74114138921,True
SLV,2026-01-26T09:30:00+00:00,2026-01-26T21:00:00+00:00,93.57,99.23999999999995,LONG,153.97022882182088,HARD_STOP,101987.71137021104,True
SOUN,2026-01-26T09:30:00+00:00,2026-01-27T20:00:00+00:00,10.33,9.797500000000003,SHORT,130.98139646569356,HARD_STOP,102118.69276667673,True
XBI,2026-01-26T09:30:00+00:00,2026-02-02T09:30:00+00:00,127.6,124.95,SHORT,52.76980937422016,TIME_EXIT,102171.46257605095,True
GOLD,2026-01-26T14:00:00+00:00,2026-01-29T15:00:00+00:00,468.48,498.09000000000003,LONG,161.44216438678646,HARD_STOP,102332.90474043773,True
SILVER,2026-01-26T14:00:00+00:00,2026-01-30T16:00:00+00:00,100.835,86.43348,LONG,-364.8099275346478,HARD_STOP,101968.09481290309,False
TLT,2026-01-26T14:00:00+00:00,2026-01-28T14:00:00+00:00,88.39,87.4125,LONG,-28.247710337167796,HARD_STOP,101939.84710256592,False
LQD,2026-01-26T14:00:00+00:00,2026-01-29T14:00:00+00:00,111.035,110.37951,LONG,-15.079112893226391,HARD_STOP,101924.76798967269,False
VGIT,2026-01-26T14:00:00+00:00,2026-02-02T14:00:00+00:00,59.84,59.715,LONG,-5.335658765878327,TIME_EXIT,101919.43233090681,False
GLD,2026-01-26T14:00:00+00:00,2026-01-29T15:00:00+00:00,468.48,498.09000000000003,LONG,161.44216438678646,HARD_STOP,102080.8744952936,True
SLV,2026-01-26T14:00:00+00:00,2026-01-30T16:00:00+00:00,100.835,86.43348,LONG,-364.8099275346478,HARD_STOP,101716.06456775895,False
UNG,2026-01-26T14:00:00+00:00,2026-02-02T13:00:00+00:00,14.31,16.635000000000005,LONG,415.0046304844847,HARD_STOP,102131.06919824344,True
SMCI,2026-01-26T14:00:00+00:00,2026-02-02T14:00:00+00:00,31.02,29.02,SHORT,164.68643226313822,TIME_EXIT,102295.75563050658,True
SOUN,2026-01-27T09:30:00+00:00,2026-02-02T14:00:00+00:00,9.84,8.33,SHORT,392.4456072206934,HARD_STOP,102688.20123772728,True
TSLA,2026-01-27T09:30:00+00:00,2026-01-30T13:00:00+00:00,435.34,425.3475000000001,SHORT,58.70069015814228,HARD_STOP,102746.90192788542,True
UNH,2026-01-27T09:30:00+00:00,2026-01-28T13:00:00+00:00,324.0,280.405,SHORT,344.1036625549337,HARD_STOP,103091.00559044036,True
ES,2026-01-27T14:00:00+00:00,2026-01-29T15:00:00+00:00,695.17,687.2121,LONG,-29.5031400013006,HARD_STOP,103061.50245043906,False
NQ,2026-01-27T14:00:00+00:00,2026-01-29T15:00:00+00:00,630.51,620.55882,LONG,-40.67648225291755,HARD_STOP,103020.82596818614,False
SPY,2026-01-27T14:00:00+00:00,2026-01-29T15:00:00+00:00,695.17,687.2121,LONG,-29.5031400013006,HARD_STOP,102991.32282818484,False
QQQ,2026-01-27T14:00:00+00:00,2026-01-29T15:00:00+00:00,630.51,620.55882,LONG,-40.67648225291755,HARD_STOP,102950.64634593192,False
MSFT,2026-01-27T14:00:00+00:00,2026-01-28T21:00:00+00:00,477.61,461.62791,LONG,-86.24242214028837,HARD_STOP,102864.40392379163,False
AAPL,2026-01-27T14:00:00+00:00,2026-02-03T14:00:00+00:00,261.5,270.49,LONG,88.60307268241488,TIME_EXIT,102953.00699647404,True
UNH,2026-01-27T14:00:00+00:00,2026-02-03T14:00:00+00:00,283.3,286.34,SHORT,-27.65589984071083,TIME_EXIT,102925.35109663333,False
JNJ,2026-01-27T14:00:00+00:00,2026-01-29T17:00:00+00:00,223.665,228.4475,LONG,55.108391370607926,HARD_STOP,102980.45948800394,True
AMZN,2026-01-28T09:30:00+00:00,2026-01-29T15:00:00+00:00,244.685,237.34242,LONG,-77.25670374434758,HARD_STOP,102903.20278425959,False
ES,2026-01-28T14:00:00+00:00,2026-01-29T14:00:00+00:00,697.1,691.85745,LONG,-19.347123287786008,HARD_STOP,102883.85566097179,False
NQ,2026-01-28T14:00:00+00:00,2026-01-29T15:00:00+00:00,635.44,624.6846899999999,LONG,-43.54289334703464,HARD_STOP,102840.31276762475,False
GOLD,2026-01-28T14:00:00+00:00,2026-01-30T13:00:00+00:00,485.96,459.89964000000003,LONG,-137.95860305944942,HARD_STOP,102702.3541645653,False
SPY,2026-01-28T14:00:00+00:00,2026-01-29T14:00:00+00:00,697.1,691.85745,LONG,-19.347123287786008,HARD_STOP,102683.00704127751,False
QQQ,2026-01-28T14:00:00+00:00,2026-01-29T15:00:00+00:00,635.44,624.6846899999999,LONG,-43.54289334703464,HARD_STOP,102639.46414793047,False
VTI,2026-01-28T14:00:00+00:00,2026-01-29T15:00:00+00:00,344.125,340.56409499999995,LONG,-26.620307251034447,HARD_STOP,102612.84384067943,False
TLT,2026-01-28T14:00:00+00:00,2026-02-03T20:00:00+00:00,87.445,86.77000000000001,SHORT,19.858099914052676,HARD_STOP,102632.70194059348,True
LQD,2026-01-28T14:00:00+00:00,2026-02-02T17:00:00+00:00,110.64,110.27999999999997,SHORT,8.370650985705055,HARD_STOP,102641.07259157918,True
VGIT,2026-01-28T14:00:00+00:00,2026-02-02T17:00:00+00:00,59.785,59.65499999999999,SHORT,5.5939685380759165,HARD_STOP,102646.66656011726,True
GLD,2026-01-28T14:00:00+00:00,2026-01-30T13:00:00+00:00,485.96,459.89964000000003,LONG,-137.95860305944942,HARD_STOP,102508.7079570578,False
USO,2026-01-28T14:00:00+00:00,2026-01-29T15:00:00+00:00,76.37,78.77250000000002,LONG,80.92999367853393,HARD_STOP,102589.63795073635,True
NVDA,2026-01-28T14:00:00+00:00,2026-02-02T20:00:00+00:00,191.87,185.55426,LONG,-84.68101760992609,HARD_STOP,102504.95693312642,False
ARM,2026-01-28T14:00:00+00:00,2026-01-29T19:00:00+00:00,111.61,106.72,SHORT,112.71316674469792,HARD_STOP,102617.67009987112,True
PLTR,2026-01-28T14:00:00+00:00,2026-01-29T19:00:00+00:00,163.87,150.36000000000004,SHORT,212.0922483699492,HARD_STOP,102829.76234824107,True
AMZN,2026-01-28T14:00:00+00:00,2026-01-29T15:00:00+00:00,247.28,237.856905,LONG,-98.03326751459288,HARD_STOP,102731.72908072648,False
JNJ,2026-01-28T14:00:00+00:00,2026-02-04T14:00:00+00:00,226.63,234.4,LONG,88.2007992800709,TIME_EXIT,102819.92988000654,True
XLE,2026-01-28T14:00:00+00:00,2026-01-29T18:00:00+00:00,50.015,50.7625,LONG,38.44853747937333,HARD_STOP,102858.37841748592,True
XOM,2026-01-28T14:00:00+00:00,2026-01-29T18:00:00+00:00,137.79,139.77499999999995,LONG,37.060537326139574,HARD_STOP,102895.43895481205,True
CVX,2026-01-28T14:00:00+00:00,2026-01-29T20:00:00+00:00,170.08,171.28499999999997,LONG,18.226475681301178,HARD_STOP,102913.66543049335,True
OXY,2026-01-28T14:00:00+00:00,2026-01-29T19:00:00+00:00,45.09,45.40749999999999,LONG,18.114752098026845,HARD_STOP,102931.78018259138,True
GOLD,2026-01-29T09:30:00+00:00,2026-01-30T13:00:00+00:00,497.57,466.2333,LONG,-162.0647504897709,HARD_STOP,102769.71543210161,False
SILVER,2026-01-29T09:30:00+00:00,2026-01-30T13:00:00+00:00,105.9,95.68422,LONG,-248.2361712355321,HARD_STOP,102521.47926086608,False
GLD,2026-01-29T09:30:00+00:00,2026-01-30T13:00:00+00:00,497.57,466.2333,LONG,-162.0647504897709,HARD_STOP,102359.41451037631,False
SLV,2026-01-29T09:30:00+00:00,2026-01-30T13:00:00+00:00,105.9,95.68422,LONG,-248.2361712355321,HARD_STOP,102111.17833914078,False
MSFT,2026-01-29T09:30:00+00:00,2026-01-29T20:00:00+00:00,458.87,425.61750000000006,SHORT,186.47650862562458,HARD_STOP,102297.6548477664,True
META,2026-01-29T09:30:00+00:00,2026-02-05T09:30:00+00:00,726.31,671.5,LONG,-388.3803659462096,TIME_EXIT,101909.27448182019,False
GOLD,2026-01-29T14:00:00+00:00,2026-01-30T13:00:00+00:00,504.94,466.44309000000004,LONG,-194.24051213470543,HARD_STOP,101715.03396968548,False
SILVER,2026-01-29T14:00:00+00:00,2026-01-30T13:00:00+00:00,108.1,95.68422,LONG,-292.61867065816216,HARD_STOP,101422.41529902731,False
TLT,2026-01-29T14:00:00+00:00,2026-02-05T14:00:00+00:00,87.18,86.86,SHORT,9.351619589981418,TIME_EXIT,101431.7669186173,True
LQD,2026-01-29T14:00:00+00:00,2026-02-05T14:00:00+00:00,110.4,110.135,SHORT,6.115479560163586,TIME_EXIT,101437.88239817746,True
GLD,2026-01-29T14:00:00+00:00,2026-01-30T13:00:00+00:00,504.94,466.44309000000004,LONG,-194.24051213470543,HARD_STOP,101243.64188604275,False
SLV,2026-01-29T14:00:00+00:00,2026-01-30T13:00:00+00:00,108.1,95.68422,LONG,-292.61867065816216,HARD_STOP,100951.02321538459,False
USO,2026-01-29T14:00:00+00:00,2026-02-02T13:00:00+00:00,80.03,74.75516999999999,LONG,-167.92268471665017,HARD_STOP,100783.10053066793,False
META,2026-01-29T14:00:00+00:00,2026-02-05T14:00:00+00:00,724.26,668.915,LONG,-194.6872944866604,TIME_EXIT,100588.41323618127,False
XLE,2026-01-29T14:00:00+00:00,2026-02-05T14:00:00+00:00,51.08,52.2,LONG,55.86256236278345,TIME_EXIT,100644.27579854405,True
XOM,2026-01-29T14:00:00+00:00,2026-02-05T14:00:00+00:00,140.585,145.405,LONG,87.34977113532254,TIME_EXIT,100731.62556967938,True
CVX,2026-01-29T14:00:00+00:00,2026-02-05T14:00:00+00:00,173.425,179.73,LONG,92.62476223264727,HARD_STOP,100824.25033191203,True
OXY,2026-01-29T14:00:00+00:00,2026-02-02T14:00:00+00:00,46.6,43.79616,LONG,-153.2925430059587,HARD_STOP,100670.95778890607,False
JPM,2026-01-29T14:00:00+00:00,2026-02-03T19:00:00+00:00,304.065,310.74,LONG,55.929193360478116,HARD_STOP,100726.88698226656,True
GS,2026-01-29T14:00:00+00:00,2026-02-02T14:00:00+00:00,940.72,919.814265,LONG,-56.61855510564249,HARD_STOP,100670.26842716092,False
AAPL,2026-01-30T09:30:00+00:00,2026-01-30T14:00:00+00:00,260.73,254.15559,LONG,-63.46101517376345,HARD_STOP,100606.80741198716,False
BAC,2026-01-30T09:30:00+00:00,2026-02-05T14:00:00+00:00,53.04,54.80999999999999,LONG,83.98679068442385,HARD_STOP,100690.79420267159,True
SPG,2026-01-30T09:30:00+00:00,2026-02-06T09:30:00+00:00,189.75,197.27,LONG,99.74182062875512,TIME_EXIT,100790.53602330034,True
SILVER,2026-01-30T14:00:00+00:00,2026-02-03T13:00:00+00:00,90.2,72.82500000000002,SHORT,485.3757104780607,HARD_STOP,101275.91173377841,True
SLV,2026-01-30T14:00:00+00:00,2026-02-03T13:00:00+00:00,90.2,72.82500000000002,SHORT,485.3757104780607,HARD_STOP,101761.28744425648,True
UNG,2026-01-30T14:00:00+00:00,2026-02-02T13:00:00+00:00,15.775,14.29569,LONG,-236.29231037183578,HARD_STOP,101524.99513388464,False
SOUN,2026-01-30T14:00:00+00:00,2026-02-06T14:00:00+00:00,8.6,7.912500000000001,SHORT,201.4345741744734,HARD_STOP,101726.42970805912,True
SPG,2026-01-30T14:00:00+00:00,2026-02-06T14:00:00+00:00,189.63,199.44,LONG,130.35320866800834,TIME_EXIT,101856.78291672713,True
SOUN,2026-02-02T09:30:00+00:00,2026-02-04T20:00:00+00:00,8.455,8.002500000000001,SHORT,136.28088193323163,HARD_STOP,101993.06379866035,True
CVX,2026-02-02T09:30:00+00:00,2026-02-09T09:30:00+00:00,176.985,180.76,LONG,54.31383387160532,TIME_EXIT,102047.37763253196,True
TLT,2026-02-02T14:00:00+00:00,2026-02-09T14:00:00+00:00,86.98,87.14,SHORT,-4.692912284779484,TIME_EXIT,102042.68472024718,False
HYG,2026-02-02T14:00:00+00:00,2026-02-09T14:00:00+00:00,80.735,80.835,SHORT,-3.1599485239526297,TIME_EXIT,102039.52477172323,False
USO,2026-02-02T14:00:00+00:00,2026-02-09T14:00:00+00:00,75.07,77.63,SHORT,-86.999229632104,TIME_EXIT,101952.52554209113,False
UNG,2026-02-02T14:00:00+00:00,2026-02-09T14:00:00+00:00,13.745,12.405,SHORT,248.7149618544796,TIME_EXIT,102201.2405039456,True
META,2026-02-02T14:00:00+00:00,2026-02-05T14:00:00+00:00,705.55,660.28,SHORT,327.38181457194554,HARD_STOP,102528.62231851755,True
OXY,2026-02-02T14:00:00+00:00,2026-02-09T14:00:00+00:00,43.9,46.22,SHORT,-134.82341463979165,TIME_EXIT,102393.79890387776,False
TLT,2026-02-03T09:30:00+00:00,2026-02-10T09:30:00+00:00,86.53,87.42,SHORT,-26.329157813605455,TIME_EXIT,102367.46974606415,False
NVDA,2026-02-03T09:30:00+00:00,2026-02-05T13:00:00+00:00,184.87,171.91,SHORT,179.45362062452762,HARD_STOP,102546.92336668867,True
PLTR,2026-02-03T09:30:00+00:00,2026-02-04T14:00:00+00:00,158.41,145.009845,LONG,-216.54137623110753,HARD_STOP,102330.38199045756,False
AAPL,2026-02-03T09:30:00+00:00,2026-02-10T09:30:00+00:00,269.93,274.5,LONG,43.33898242050909,TIME_EXIT,102373.72097287807,True
VGIT,2026-02-03T14:00:00+00:00,2026-02-10T14:00:00+00:00,59.6,59.994935,SHORT,-16.95929760588224,HARD_STOP,102356.7616752722,False
MSFT,2026-02-03T14:00:00+00:00,2026-02-06T13:00:00+00:00,415.48,398.80000000000007,SHORT,102.74824695698956,HARD_STOP,102459.50992222919,True
JNJ,2026-02-03T14:00:00+00:00,2026-02-10T14:00:00+00:00,234.32,238.91,LONG,50.13393855256817,TIME_EXIT,102509.64386078175,True
IBB,2026-02-03T14:00:00+00:00,2026-02-05T19:00:00+00:00,176.21,171.09373499999998,LONG,-74.31063582278311,HARD_STOP,102435.33322495897,False
JPM,2026-02-03T14:00:00+00:00,2026-02-10T14:00:00+00:00,314.46,325.385,LONG,88.91694505093614,TIME_EXIT,102524.25017000991,True
BAC,2026-02-03T14:00:00+00:00,2026-02-10T14:00:00+00:00,55.015,56.59,LONG,73.27029470702684,TIME_EXIT,102597.52046471693,True
USO,2026-02-04T09:30:00+00:00,2026-02-11T09:30:00+00:00,77.49,78.01,LONG,17.212127578285546,TIME_EXIT,102614.73259229521,True
XLE,2026-02-04T09:30:00+00:00,2026-02-10T14:00:00+00:00,51.69,53.715,LONG,100.48364235879883,HARD_STOP,102715.21623465401,True
SILVER,2026-02-04T14:00:00+00:00,2026-02-05T13:00:00+00:00,81.225,69.03089999999999,LONG,-385.50927001754224,HARD_STOP,102329.70696463647,False
LQD,2026-02-04T14:00:00+00:00,2026-02-05T17:00:00+00:00,109.89,110.42531499999998,SHORT,-12.509099094242432,HARD_STOP,102317.19786554223,False
SLV,2026-02-04T14:00:00+00:00,2026-02-05T13:00:00+00:00,81.225,69.03089999999999,LONG,-385.50927001754224,HARD_STOP,101931.68859552468,False
UNG,2026-02-04T14:00:00+00:00,2026-02-09T13:00:00+00:00,13.275,12.252735000000001,LONG,-197.74420061039254,HARD_STOP,101733.94439491429,False
AMD,2026-02-04T14:00:00+00:00,2026-02-11T14:00:00+00:00,207.49,215.605,SHORT,-100.43062072198848,TIME_EXIT,101633.5137741923,False
META,2026-02-04T14:00:00+00:00,2026-02-11T14:00:00+00:00,672.64,668.85,SHORT,14.468760017592432,TIME_EXIT,101647.98253420989,True
AAPL,2026-02-04T14:00:00+00:00,2026-02-11T14:00:00+00:00,277.535,276.39,LONG,-10.594062243382167,TIME_EXIT,101637.38847196651,False
XLE,2026-02-04T14:00:00+00:00,2026-02-11T14:00:00+00:00,52.215,54.59,LONG,116.80007591559097,TIME_EXIT,101754.18854788209,True
XOM,2026-02-04T14:00:00+00:00,2026-02-11T14:00:00+00:00,145.15,154.91,LONG,172.66629528939427,TIME_EXIT,101926.85484317149,True
CVX,2026-02-04T14:00:00+00:00,2026-02-11T14:00:00+00:00,180.3,185.12,LONG,68.6477180048574,TIME_EXIT,101995.50256117634,True
OXY,2026-02-04T14:00:00+00:00,2026-02-11T14:00:00+00:00,45.94,47.19,LONG,69.8704942823887,TIME_EXIT,102065.37305545872,True
BAC,2026-02-04T14:00:00+00:00,2026-02-11T14:00:00+00:00,55.465,55.31,LONG,-7.176083348224774,TIME_EXIT,102058.1969721105,False
ARM,2026-02-05T09:30:00+00:00,2026-02-05T15:00:00+00:00,90.9,109.03392499999998,SHORT,-508.997714391495,HARD_STOP,101549.199257719,False
SILVER,2026-02-05T14:00:00+00:00,2026-02-12T14:00:00+00:00,69.235,74.76,SHORT,-202.59237592940624,TIME_EXIT,101346.60688178959,False
VGIT,2026-02-05T14:00:00+00:00,2026-02-10T16:00:00+00:00,59.77,60.09,LONG,13.591995885256035,HARD_STOP,101360.19887767485,True
SLV,2026-02-05T14:00:00+00:00,2026-02-12T14:00:00+00:00,69.235,74.76,SHORT,-202.59237592940624,TIME_EXIT,101157.60650174544,False
MSFT,2026-02-05T14:00:00+00:00,2026-02-10T14:00:00+00:00,400.74,419.08867,SHORT,-116.24075123172926,HARD_STOP,101041.36575051371,False
GOOGL,2026-02-05T14:00:00+00:00,2026-02-12T14:00:00+00:00,321.05,310.97,SHORT,79.70845106041156,TIME_EXIT,101121.07420157413,True
AMZN,2026-02-05T14:00:00+00:00,2026-02-06T17:00:00+00:00,223.98,208.66750000000002,SHORT,173.56149138693405,HARD_STOP,101294.63569296106,True
TSLA,2026-02-05T14:00:00+00:00,2026-02-10T14:00:00+00:00,395.38,424.23380999999995,SHORT,-185.26994922823357,HARD_STOP,101109.36574373284,False
JNJ,2026-02-05T14:00:00+00:00,2026-02-12T14:00:00+00:00,238.045,242.435,LONG,46.8189822030906,TIME_EXIT,101156.18472593592,True
ES,2026-02-06T09:30:00+00:00,2026-02-06T20:00:00+00:00,674.55,690.1194299999999,SHORT,-58.370177791027984,HARD_STOP,101097.81454814489,False
NQ,2026-02-06T09:30:00+00:00,2026-02-06T20:00:00+00:00,591.78,610.2496399999999,SHORT,-78.92790883696334,HARD_STOP,101018.88663930792,False
GOLD,2026-02-06T09:30:00+00:00,2026-02-09T13:00:00+00:00,438.05,456.99654,SHORT,-109.38019062648846,HARD_STOP,100909.50644868144,False
SILVER,2026-02-06T09:30:00+00:00,2026-02-13T09:30:00+00:00,64.37,68.13,SHORT,-147.719145009134,TIME_EXIT,100761.7873036723,False
SPY,2026-02-06T09:30:00+00:00,2026-02-06T20:00:00+00:00,674.55,690.1194299999999,SHORT,-58.370177791027984,HARD_STOP,100703.41712588127,False
QQQ,2026-02-06T09:30:00+00:00,2026-02-06T20:00:00+00:00,591.78,610.2496399999999,SHORT,-78.92790883696334,HARD_STOP,100624.4892170443,False
TLT,2026-02-06T09:30:00+00:00,2026-02-13T09:30:00+00:00,87.54,89.16,LONG,46.79946860178636,TIME_EXIT,100671.2886856461,True
GLD,2026-02-06T09:30:00+00:00,2026-02-09T13:00:00+00:00,438.05,456.99654,SHORT,-109.38019062648846,HARD_STOP,100561.90849501961,False
SLV,2026-02-06T09:30:00+00:00,2026-02-13T09:30:00+00:00,64.37,68.13,SHORT,-147.719145009134,TIME_EXIT,100414.18935001048,False
PLTR,2026-02-06T09:30:00+00:00,2026-02-09T16:00:00+00:00,126.05,144.68954499999998,SHORT,-373.95978921606365,HARD_STOP,100040.22956079441,False
MSFT,2026-02-06T09:30:00+00:00,2026-02-10T14:00:00+00:00,392.07,419.08867,SHORT,-174.27408202419863,HARD_STOP,99865.9554787702,False
AMZN,2026-02-06T09:30:00+00:00,2026-02-13T09:30:00+00:00,205.23,199.55,SHORT,69.99063602340227,TIME_EXIT,99935.94611479361,True
XBI,2026-02-06T09:30:00+00:00,2026-02-13T09:30:00+00:00,120.74,122.9,SHORT,-45.24129513997489,TIME_EXIT,99890.70481965363,False
IBB,2026-02-06T09:30:00+00:00,2026-02-13T09:30:00+00:00,170.08,170.64,SHORT,-8.326590934636853,TIME_EXIT,99882.378228719,False
AMZN,2026-02-06T14:00:00+00:00,2026-02-13T14:00:00+00:00,202.22,197.8,SHORT,54.579185017670916,TIME_EXIT,99936.95741373667,True
VNQ,2026-02-06T14:00:00+00:00,2026-02-11T20:00:00+00:00,91.785,93.69,LONG,51.82653225628093,HARD_STOP,99988.78394599295,True
SPG,2026-02-06T14:00:00+00:00,2026-02-13T14:00:00+00:00,199.44,193.88,LONG,-69.61316974424365,TIME_EXIT,99919.1707762487,False
ES,2026-02-09T09:30:00+00:00,2026-02-16T09:30:00+00:00,690.15,681.61,LONG,-30.910299153414496,TIME_EXIT,99888.26047709529,False
SPY,2026-02-09T09:30:00+00:00,2026-02-16T09:30:00+00:00,690.15,681.61,LONG,-30.910299153414496,TIME_EXIT,99857.35017794187,False
